customerID,TotalCharges,MonthlyCharges,SeniorCitizen,tenure,gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn
7945-PRBVF,705.45,21.45,0,35,1,0,0,1,0,2,1,1,1,1,1,1,2,0,0,0
4544-RXFMG,345.5,43.45,0,8,1,1,1,1,0,0,0,0,0,0,0,0,1,1,3,0
0859-YGKFW,345.9,20.05,0,18,1,1,1,1,0,2,1,1,1,1,1,1,1,0,0,0
1150-FTQGN,5811.8,94.15,0,60,0,1,1,1,2,1,2,2,0,0,2,0,1,0,0,0
9223-UCPVT,94.4,94.4,0,1,0,0,0,1,0,1,0,0,2,0,2,2,0,0,2,1
7196-LIWRH,124.45,19.55,0,6,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,0
5448-VWNAM,1375.6,75.9,0,19,0,0,1,1,2,0,2,2,0,2,2,0,0,1,3,0
1177-XZBJL,3491.55,64.15,0,53,1,1,1,1,2,0,2,2,0,2,0,0,1,0,0,0
3518-FSTWG,7920.7,109.55,1,72,1,1,0,1,2,1,2,2,2,0,2,2,2,1,0,0
9330-VOFSZ,6640.7,110.8,0,60,0,1,0,1,2,1,0,2,2,2,2,2,2,1,1,0
4351-QLCSU,55.0,55.0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,1
0939-EREMR,718.1,53.45,0,13,0,0,1,1,0,0,0,0,2,2,0,0,0,0,3,0
9389-ACWBI,320.4,69.95,0,5,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0
5419-JPRRN,101.45,101.45,0,1,1,0,0,1,2,1,0,0,2,0,2,2,0,1,2,1
3644-QXEHN,1334.45,97.0,0,13,1,1,1,1,0,1,0,0,2,0,2,2,0,0,2,0
2911-IJORQ,3358.65,90.6,0,37,1,0,0,1,2,0,2,2,2,2,2,2,1,1,0,0
5921-NGYRH,4764.0,73.55,0,64,1,1,0,1,0,1,2,0,0,0,0,0,0,1,3,0
2100-BDNSN,350.3,67.95,0,5,0,1,0,1,2,0,0,0,2,2,2,0,0,0,0,1
5998-DZLYR,5703.0,94.35,0,61,0,1,0,1,2,1,0,2,0,2,0,2,2,1,0,0
0488-GSLFR,69.5,69.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1
9318-NKNFC,18.85,18.85,0,1,1,0,0,1,0,2,1,1,1,1,1,1,0,1,3,1
3985-HOYPM,525.55,19.4,0,26,1,0,0,1,0,2,1,1,1,1,1,1,1,0,3,0
9728-FTTVZ,69.2,69.2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1
9548-LERKT,483.15,19.75,0,24,1,1,0,1,0,2,1,1,1,1,1,1,2,0,3,0
6576-FBXOJ,934.8,54.6,0,17,1,1,0,0,1,0,0,0,2,2,2,2,1,0,2,0
4310-KEDTB,786.5,29.8,0,26,0,0,1,0,1,0,0,0,2,0,0,0,0,1,3,0
7254-IQWOZ,69.65,69.65,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1
2474-BRUCM,4086.3,101.85,1,40,1,1,0,1,2,1,2,0,0,0,2,2,0,0,2,1
4062-HBMOS,5364.8,103.05,0,52,1,0,0,1,2,1,0,2,2,0,2,2,0,1,2,0
0742-NXBGR,82.3,82.3,0,1,0,0,0,1,0,1,0,2,2,0,0,0,0,1,2,1
2676-ISHSF,20.3,20.3,0,1,1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0
9236-NDUCW,770.4,35.1,0,21,0,0,0,0,1,0,2,0,0,2,0,0,2,0,3,0
4753-PADAS,6816.95,105.7,0,67,0,1,0,1,2,1,0,2,2,0,2,2,1,1,0,0
6103-QCKFX,2419.55,56.25,0,44,0,1,1,1,0,0,2,0,0,2,0,0,0,0,0,0
7781-EWARA,4138.7,60.35,0,70,1,1,1,0,1,0,0,2,2,2,2,2,1,0,2,0
6110-OHIHY,267.6,79.25,0,3,1,0,0,1,0,1,0,0,0,0,2,0,0,0,2,1
7018-FPXHH,3457.45,59.8,0,56,1,1,1,1,0,0,2,2,2,0,0,0,2,1,0,0
5889-LFOLL,1115.2,84.6,0,13,0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,1
5708-EVONK,5435.6,93.4,0,58,0,1,1,1,2,1,2,2,0,0,0,2,0,1,0,1
8708-XPXHZ,4186.3,94.2,0,42,0,1,1,1,2,1,0,0,0,0,2,2,0,1,2,1
0616-ATFGB,25.05,25.05,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1
0572-ZJKLT,4630.2,99.65,0,46,0,1,1,1,2,1,2,0,2,2,0,2,2,0,3,0
5135-RDDQL,3221.25,50.65,0,63,0,1,1,1,0,0,2,0,0,0,0,0,2,1,0,0
1353-LJWEM,688.5,60.9,0,11,1,0,0,1,0,0,0,2,2,2,0,0,0,1,2,0
1794-SWWKL,867.1,59.65,0,15,1,1,1,1,2,0,0,0,2,2,0,0,0,1,0,0
6166-YIPFO,4746.05,64.7,0,72,1,1,0,0,1,0,2,2,2,2,2,2,2,1,2,0
7016-BPGEU,712.85,25.1,0,29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
6876-ADESB,48.95,48.95,0,1,1,0,1,1,0,0,0,0,2,0,0,0,0,0,2,1
9332-GYWLO,355.1,54.85,0,6,0,1,1,1,0,0,0,0,0,0,2,0,0,0,2,0
1963-SVUCV,45.3,45.3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
4184-VODJZ,5764.7,91.35,0,63,1,1,1,1,2,1,0,2,0,0,0,2,1,1,2,0
0220-EBGCE,167.3,85.85,0,2,1,0,0,1,0,1,0,0,2,0,0,2,0,1,2,1
1092-WPIVQ,428.45,25.1,0,18,0,1,1,1,2,2,1,1,1,1,1,1,2,0,3,0
7233-IOQNP,1505.35,34.0,0,43,0,1,0,0,1,0,2,0,0,2,0,0,0,0,0,0
2834-JKOOW,693.45,45.9,0,15,0,0,0,0,1,0,2,2,2,2,0,0,1,0,3,0
2754-VDLTR,930.4,95.2,0,10,1,0,1,1,2,1,0,0,0,0,2,2,0,0,2,1
2400-FEQME,1177.95,20.5,0,55,1,1,1,1,0,2,1,1,1,1,1,1,2,0,3,0
3190-XFANI,5069.65,100.6,0,49,1,0,1,1,2,1,0,0,0,2,2,2,1,1,0,1
7551-DACSP,324.25,55.3,0,6,1,1,1,1,0,0,0,2,2,0,0,0,0,1,3,1
4957-SREEC,1458.1,20.35,0,70,1,1,1,1,0,2,1,1,1,1,1,1,2,0,1,0
7235-NXZCP,156.4,74.85,1,2,1,0,0,1,2,1,0,0,0,0,0,0,0,1,3,1
0230-UBYPQ,2298.9,36.1,1,63,1,1,0,0,1,0,2,0,0,2,0,0,1,0,0,0
4923-ADWXJ,1679.65,65.8,0,25,0,0,0,1,0,0,0,2,0,2,0,2,0,1,0,0
1763-KUAAW,369.6,20.35,1,18,0,0,0,1,0,2,1,1,1,1,1,1,1,0,0,0
1104-TNLZA,2998.0,105.8,1,28,1,1,0,1,2,1,0,2,0,2,2,2,0,1,2,0
5195-KPUNQ,5206.55,96.75,1,53,0,0,0,1,0,1,2,2,0,2,0,2,1,1,3,0
0520-FDVVT,3626.1,102.35,0,35,1,0,0,1,0,1,0,2,2,0,2,2,1,1,0,1
3439-GVUSX,24.4,24.4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0
1444-VVSGW,7968.85,115.65,0,70,1,1,0,1,2,1,2,2,2,2,2,2,1,0,1,1
5712-PTIWW,152.45,79.85,0,2,1,0,0,1,0,1,0,0,2,2,0,0,0,1,2,1
5949-HGVJL,1959.5,73.05,0,26,0,1,0,1,0,0,0,2,0,2,2,2,0,1,2,0
5203-XEHAX,2053.05,64.35,0,34,0,0,0,1,0,0,2,2,0,0,0,2,1,0,2,0
1635-HDGFT,398.55,20.5,0,19,0,0,1,1,0,2,1,1,1,1,1,1,2,0,3,0
3315-TOTBP,1130.85,76.0,0,15,1,0,0,1,2,1,0,0,0,0,0,0,0,1,3,1
8050-XGRVL,3425.35,54.75,0,62,0,1,1,1,0,0,2,0,2,0,0,0,1,0,1,0
6661-HBGWL,4323.45,104.75,1,42,0,0,0,1,2,1,0,2,2,0,2,2,0,1,0,1
1518-VOWAV,703.55,74.65,0,9,0,0,0,1,0,0,2,2,0,0,2,2,0,1,2,1
9828-QHFBK,1275.7,51.15,0,24,1,0,0,1,0,0,2,0,0,0,0,0,0,1,2,0
3908-MKIMJ,2965.75,41.95,1,68,1,1,0,0,1,0,2,2,2,0,0,0,2,1,2,0
5012-YSPJJ,1647.0,54.35,0,31,1,1,1,1,0,0,0,0,2,2,0,0,0,0,3,0
5909-ECHUI,56.25,56.25,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,2,1
1309-BXVOQ,2249.95,106.1,0,21,1,1,0,1,2,1,0,0,2,2,2,2,0,1,2,1
6728-VOIFY,6109.75,96.0,0,63,0,1,0,1,0,1,0,2,0,0,2,2,1,1,2,0
9317-WZPGV,159.4,79.75,1,2,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,1
4891-NLUBA,3751.15,61.45,0,61,0,1,1,0,1,0,0,2,2,2,2,2,2,1,0,0
2856-HYAPG,68.65,68.65,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1
8969-PRHFK,411.25,19.65,0,18,1,0,0,1,0,2,1,1,1,1,1,1,1,0,3,0
0661-KQHNK,105.5,19.0,0,6,0,1,1,1,0,2,1,1,1,1,1,1,1,0,1,0
8709-KRDVL,3320.6,100.0,0,33,0,0,0,1,2,1,0,2,0,0,2,2,0,1,2,0
4488-PSYCG,327.45,20.25,0,16,1,0,0,1,0,2,1,1,1,1,1,1,0,0,0,1
1427-VERSM,5669.5,98.7,0,56,0,1,0,1,0,1,0,0,2,2,2,2,0,1,2,0
9801-NOSHQ,465.45,19.8,0,23,1,0,1,1,0,2,1,1,1,1,1,1,1,0,3,0
6339-YPSAH,704.3,73.8,0,9,1,0,0,1,0,1,0,0,2,0,0,0,0,1,2,0
3621-CEOVK,1369.8,100.2,1,14,0,1,0,1,2,1,0,2,0,0,2,2,0,1,2,1
6906-ANDWJ,1107.25,74.9,0,15,1,1,1,1,2,1,0,0,0,0,0,0,0,1,0,1
2159-TURXX,95.55,20.05,0,5,1,0,0,1,0,2,1,1,1,1,1,1,0,0,1,0
1548-FEHVL,6375.2,106.2,0,61,1,1,0,1,2,1,2,2,0,0,2,2,0,1,2,0
3795-CAWEX,8152.3,116.55,0,70,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,0
6215-NQCPY,1566.75,99.7,0,15,1,0,0,1,2,1,2,0,0,0,2,2,0,1,2,0
5647-URDKA,130.25,19.7,0,8,1,1,1,1,0,2,1,1,1,1,1,1,2,0,3,0
2229-DPMBI,162.15,19.5,0,8,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,0
9626-WEQRM,110.05,29.15,0,4,0,0,0,0,1,0,2,0,0,0,0,0,0,1,3,0
2188-SXWVT,1885.15,55.0,0,34,0,0,0,1,0,0,2,2,0,0,0,0,1,0,3,0
6258-PVZWJ,6302.85,90.8,0,68,1,1,0,1,2,0,2,2,2,2,2,2,2,1,1,0
1094-BKOSX,2264.5,51.0,0,45,0,1,1,0,1,0,0,2,2,2,0,2,1,0,0,0
6969-MVBAI,816.8,90.1,1,9,0,0,0,1,2,1,0,0,2,0,2,0,0,1,2,0
2978-XXSOG,1253.5,59.05,0,22,0,0,0,1,2,0,2,0,0,2,0,0,0,1,3,0
2342-CKIAO,41.2,20.3,0,2,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0
6953-PBDIN,5265.55,72.95,0,70,1,1,0,1,2,0,0,2,2,2,2,0,2,0,0,0
3898-BSJYF,693.3,73.55,0,10,0,0,1,1,2,0,2,0,2,2,0,2,1,0,1,0
3938-YFPXD,5997.1,84.3,0,72,1,0,0,1,2,0,2,0,2,2,2,2,2,0,1,0
7696-AMHOD,3824.2,78.0,0,49,0,1,1,1,0,0,0,2,2,0,2,2,1,0,1,0
2453-SAFNS,3886.05,72.1,1,54,0,0,0,1,2,0,0,2,0,2,2,0,1,0,3,0
9558-IHEZX,7283.25,106.75,0,71,0,0,0,1,2,1,2,2,2,0,2,2,2,1,1,0
9617-UDPEU,412.55,19.25,0,22,0,0,0,1,0,2,1,1,1,1,1,1,1,1,3,0
6340-DACFT,1070.25,20.55,0,50,0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,0
4955-VCWBI,817.95,20.0,0,43,0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,0
6813-GZQCG,1171.3,24.65,0,45,0,1,1,1,2,2,1,1,1,1,1,1,2,1,1,0
7426-GSWPO,6548.65,103.5,1,64,1,0,0,1,2,1,2,2,0,0,2,2,0,1,0,0
3389-KTRXV,625.65,23.85,0,23,0,1,1,1,2,2,1,1,1,1,1,1,2,0,3,0
3118-UHVVQ,1911.5,25.8,0,68,0,1,0,1,2,2,1,1,1,1,1,1,2,0,1,0
1031-IIDEO,70.85,70.85,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1
5832-XKAES,134.7,69.8,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1
3205-MXZRA,1507.0,59.45,0,26,1,0,0,1,0,0,0,0,0,2,2,0,1,0,1,0
4701-AHWMW,2978.3,54.55,0,55,1,1,0,0,1,0,0,0,2,2,2,2,0,1,0,1
8317-BVKSO,299.3,20.05,0,14,1,0,0,1,0,2,1,1,1,1,1,1,0,1,2,0
5702-KVQRD,5832.65,82.55,0,71,1,1,0,1,0,0,2,0,2,2,2,2,2,1,2,0
0083-PIVIK,5567.55,81.25,0,64,1,0,0,1,2,0,2,2,2,2,2,0,1,0,2,0
9210-IAHGH,450.8,70.75,0,7,0,0,0,1,0,0,0,0,0,2,2,2,0,1,1,1
6169-PGNCD,4166.35,74.3,0,57,0,0,0,1,0,0,2,2,2,2,2,0,2,1,1,0
0023-XUOPT,1215.6,94.1,0,13,0,1,0,1,2,1,0,2,2,0,2,0,0,0,2,1
4592-IWTJI,91.7,29.7,0,3,0,1,1,0,1,0,2,0,0,0,0,0,0,0,1,1
4909-JOUPP,7898.45,109.7,1,72,1,1,0,1,2,1,0,2,2,2,2,2,2,0,1,0
4657-FWVFY,3915.4,96.35,0,40,0,1,1,1,2,1,0,2,2,0,2,0,0,1,1,0
2257-BOVXD,979.5,66.6,0,14,1,1,0,1,2,0,0,0,0,2,2,0,0,1,1,0
7729-JTEEC,90.05,44.5,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0
7632-MNYOY,7432.05,110.9,1,66,1,0,0,1,2,1,0,2,2,2,2,2,1,0,1,1
6518-LGAOV,4026.4,105.0,0,38,0,1,0,1,2,1,0,0,2,2,2,2,0,1,2,1
7242-QZLXF,25.3,25.3,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,1
4576-CSAJH,1193.05,55.15,0,22,1,0,0,1,0,0,0,2,0,2,0,0,1,1,1,1
1000-AJSLD,20.1,20.1,0,1,1,0,0,1,0,2,1,1,1,1,1,1,0,1,3,1
9696-RMYBA,398.55,80.1,0,5,1,0,0,1,0,1,0,0,0,0,2,0,0,1,3,0
8690-UPCZI,1958.45,69.05,0,29,1,1,1,1,2,0,2,0,0,2,2,0,1,0,0,0
1062-LHZOD,69.9,69.9,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,3,1
9770-LXDBK,63.15,20.4,0,3,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0
4086-WITJG,1301.1,19.7,0,71,1,1,1,1,0,2,1,1,1,1,1,1,2,0,1,0
8344-WFMFH,484.05,50.1,0,9,1,0,1,1,0,0,0,2,0,0,0,0,0,1,2,0
9600-NAXZN,4528.0,101.4,0,43,1,0,0,1,2,1,0,2,0,0,2,2,0,1,2,1
8822-KNBHV,3887.85,83.45,0,48,0,0,0,1,2,0,2,2,2,0,2,2,1,1,1,0
8404-FYDIB,2208.75,86.65,0,26,1,0,0,1,2,1,2,2,0,0,0,0,0,1,1,0
2791-SFVEW,238.15,20.15,0,9,0,0,0,1,0,2,1,1,1,1,1,1,0,0,0,0
6457-USBER,80.8,80.8,0,1,1,0,0,1,0,1,0,0,0,0,0,2,0,1,2,1
6762-NSODU,958.15,19.4,0,46,0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,0
4662-EKDPQ,118.3,62.05,0,2,1,0,0,1,2,0,0,0,0,0,0,2,0,0,0,1
9248-OJYKK,76.45,76.45,1,1,1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,1
9888-ZCUMM,3845.45,60.05,0,64,1,1,1,0,1,0,2,0,2,2,2,2,2,1,0,0
3398-FSHON,1094.5,91.3,1,12,0,0,0,1,2,1,0,2,0,0,2,0,0,1,2,1
3319-DWOEP,573.75,95.75,1,6,1,1,0,1,0,1,0,0,2,0,2,2,0,1,2,1
1074-WVEVG,1267.0,20.35,0,59,0,1,0,1,0,2,1,1,1,1,1,1,1,0,3,0
9979-RGMZT,633.45,94.05,0,7,0,0,0,1,0,1,0,2,0,0,2,2,1,1,3,0
6437-UDQJM,6129.65,84.1,1,72,0,1,0,1,2,0,2,2,2,0,2,2,2,1,1,0
1226-IENZN,1218.25,78.75,1,16,1,0,0,1,0,1,0,0,0,0,0,2,0,1,2,0
2108-GLPQB,1405.3,55.55,0,25,1,1,0,1,2,0,0,0,2,0,0,0,0,0,1,0
9259-PACGQ,2274.9,62.65,0,34,0,1,0,1,2,0,2,2,0,2,0,0,0,0,2,1
4415-IJZTP,74.5,74.5,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,1
1465-VINDH,1068.85,102.1,0,10,0,1,1,1,2,1,0,2,2,0,2,2,0,1,1,1
5474-LAMUQ,533.9,20.1,0,24,1,1,0,1,0,2,1,1,1,1,1,1,1,0,3,0
3468-DRVQJ,676.15,70.3,0,10,0,1,1,1,2,0,2,2,0,0,2,0,1,0,2,0
1122-YJBCS,3804.4,53.65,0,69,1,1,0,1,0,0,2,2,0,0,0,0,1,1,1,0
4990-ALDGW,1118.8,20.75,0,57,1,0,0,1,0,2,1,1,1,1,1,1,2,0,3,0
4816-OKWNX,5236.4,103.4,0,50,1,1,1,1,0,1,0,2,2,2,2,2,1,1,0,0
3315-IKYZQ,1386.8,50.8,0,28,1,1,1,0,1,0,2,0,2,2,2,0,1,0,3,0
2810-FTLEM,762.25,50.15,0,16,0,0,0,1,0,0,2,0,0,0,0,0,0,1,2,1
4747-LCAQL,1902.0,79.0,0,25,1,0,0,1,0,0,2,2,0,2,2,2,0,1,3,0
3411-WLRSQ,239.05,74.6,1,3,0,1,0,1,0,1,0,2,0,0,0,0,0,1,0,0
0898-XCGTF,5673.7,96.5,0,61,1,1,0,1,2,1,0,0,0,0,2,2,1,1,0,0
8006-PYCSW,39.8,20.1,0,2,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0
8249-THVEC,997.75,19.4,0,51,1,1,1,1,0,2,1,1,1,1,1,1,1,0,3,0
8722-PRFDV,5574.35,77.55,0,71,0,1,1,1,0,0,2,0,2,0,2,2,2,0,1,0
2164-SOQXL,406.05,20.05,0,20,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,0
4020-KIUDI,138.85,19.85,0,6,1,1,1,1,0,2,1,1,1,1,1,1,0,0,1,0
5850-BDWCY,123.65,20.2,0,6,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0
2038-YSEZE,1801.1,67.45,0,29,0,0,0,1,2,0,2,2,0,2,0,0,0,0,3,0
0827-ITJPH,689.0,18.55,0,36,1,0,0,1,0,2,1,1,1,1,1,1,2,1,1,0
8799-OXZMD,790.7,29.75,0,28,0,0,0,0,1,0,0,0,2,0,0,0,0,1,3,0
1925-TIBLE,582.5,86.5,0,7,0,1,0,1,2,1,0,0,0,0,2,0,0,1,2,1
1705-GUHPV,1618.2,24.2,0,63,0,0,0,1,2,2,1,1,1,1,1,1,2,0,3,0
4779-ZGICK,1173.35,23.55,0,48,1,1,1,1,2,2,1,1,1,1,1,1,2,0,3,0
0048-PIHNL,900.9,20.45,0,49,0,1,0,1,0,2,1,1,1,1,1,1,1,0,0,0
0818-OCPZO,2122.05,81.45,1,27,1,0,0,1,2,1,0,2,0,0,0,0,0,1,2,1
3967-KXAPS,6719.9,92.3,0,72,1,1,0,1,2,0,2,2,2,2,2,2,2,0,1,0
1447-GIQMR,69.15,69.15,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,2,1
3704-IEAXF,3784.0,53.65,0,72,0,1,1,0,1,0,0,2,0,2,2,2,2,0,1,0
6810-VCAEX,1798.65,39.65,0,47,0,0,0,0,1,0,2,2,0,2,0,0,1,0,1,0
0674-EYYZV,54.65,54.65,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,2,0
4480-MBMLB,3886.45,104.8,0,36,0,0,0,1,2,1,0,2,2,0,2,2,1,1,0,0
1395-OFUWC,1224.05,29.3,0,43,1,1,1,0,1,0,0,2,0,0,0,0,0,0,1,0
0822-QGCXA,2310.2,83.85,1,27,0,1,0,1,2,0,0,2,2,2,2,2,0,0,2,0
0872-NXJYS,723.4,79.55,0,9,0,0,0,1,0,1,0,0,0,0,0,2,0,1,2,1
2832-KJCRD,3988.5,103.65,0,38,0,0,0,1,2,1,0,0,2,2,2,2,0,1,2,0
3588-WSTTJ,3554.6,99.05,1,35,0,0,0,1,2,1,2,0,0,0,2,2,0,1,2,0
4075-WKNIU,,73.35,0,0,0,1,1,1,2,0,0,2,2,2,2,0,2,0,3,0
5090-EMGTC,6034.85,100.05,0,59,0,1,0,1,0,1,0,2,0,2,2,2,2,1,3,0
2346-CZYIL,531.6,20.35,0,27,1,0,0,1,0,2,1,1,1,1,1,1,2,0,1,0
3798-EPWRR,85.1,43.95,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
6258-NGCNG,173.0,23.5,0,7,1,0,0,1,2,2,1,1,1,1,1,1,0,0,3,0
4186-ZBUEW,2511.95,70.7,0,36,0,0,0,1,2,0,0,2,0,2,0,2,1,1,3,0
5274-XHAKY,3893.6,94.3,0,41,0,1,1,1,2,1,2,2,0,0,2,0,0,1,0,0
1442-BQPVU,357.15,29.15,0,13,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0
3978-YNKDD,467.5,20.85,0,19,1,0,1,1,0,2,1,1,1,1,1,1,2,0,1,0
4940-KHCWD,2288.7,37.7,0,60,0,1,0,0,1,0,2,2,0,2,0,0,2,0,0,0
9412-ARGBX,4627.85,95.5,0,48,0,0,1,1,0,1,0,2,2,2,2,0,2,1,3,1
1389-CXMLU,289.1,91.05,1,3,1,0,0,1,2,1,0,0,2,0,2,0,0,0,2,1
9589-ABEPT,6460.55,92.45,0,69,1,1,0,1,2,1,0,2,0,2,2,0,2,1,3,0
9388-ZEYVT,1931.3,44.15,0,43,1,0,0,0,1,0,0,0,2,2,0,2,1,0,2,0
0305-SQECB,402.6,36.05,0,11,0,0,1,0,1,0,2,0,0,2,0,0,1,1,3,0
7605-SNLQG,2221.55,50.25,0,45,0,1,0,1,0,0,0,0,2,0,0,0,0,1,1,0
4670-TABXH,7758.9,109.75,0,72,1,1,0,1,2,1,0,2,2,2,2,2,2,1,1,0
5561-NWEVX,172.85,79.2,1,2,0,1,0,1,2,1,0,0,2,0,0,0,0,0,2,1
0064-SUDOG,224.5,20.3,0,12,0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,0
8561-NMTBD,7388.45,112.35,0,67,0,1,1,1,2,1,0,2,2,2,2,2,1,1,1,0
5161-XEUVX,3460.95,94.3,0,37,1,1,0,1,2,1,0,0,2,2,2,0,2,0,3,0
8292-FRFZQ,1700.9,41.15,0,39,0,0,0,0,1,0,2,2,0,2,0,0,1,0,0,0
8591-NXRCV,3090.65,74.65,0,41,0,0,0,1,2,0,2,0,2,2,0,2,0,1,0,0
7895-VONWT,1293.8,48.25,0,25,0,0,0,0,1,0,0,0,2,0,2,2,0,1,2,0
4526-RMTLL,645.8,76.15,0,8,1,1,1,1,2,0,2,2,0,2,0,2,2,1,1,0
6253-GNHWH,5224.95,71.1,0,71,0,1,1,1,2,0,2,2,2,2,0,0,2,0,3,0
4566-NECEV,500.1,96.55,0,5,1,0,0,1,2,1,0,2,2,0,0,2,0,0,2,0
8080-POTJR,2427.1,79.3,0,30,0,0,0,1,2,0,2,0,2,0,2,2,1,1,1,0
6906-MPARY,3488.15,89.6,0,40,1,0,0,1,0,1,0,2,0,2,0,2,1,1,1,0
3662-FXJFO,1035.7,20.5,0,54,0,0,0,1,0,2,1,1,1,1,1,1,2,1,3,0
8107-RZLNV,7565.35,106.3,0,72,1,1,0,1,2,1,0,2,2,0,2,2,2,1,0,0
0516-OOHAR,2799.0,100.35,0,28,1,1,1,1,0,1,0,2,2,0,2,2,1,0,0,0
2027-CWDNU,1601.5,85.6,0,18,1,1,1,1,0,1,0,0,0,2,0,2,0,1,2,0
2737-WFVYW,85.5,45.25,0,2,0,0,0,0,1,0,0,0,0,0,2,2,0,1,2,1
9912-OMZDS,6256.2,106.15,0,59,0,1,1,1,2,1,0,2,2,0,2,2,1,1,2,0
3733-ZEECP,1232.9,51.1,0,22,1,1,1,1,0,0,0,0,0,2,0,0,0,1,2,0
7878-RTCZG,19.9,19.9,0,1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0
2452-MRMZF,1937.4,25.7,1,72,0,1,0,1,2,2,1,1,1,1,1,1,2,1,1,0
2272-QAGFO,1096.25,74.3,1,14,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,1
7103-IPXPJ,5059.75,99.4,0,50,1,1,0,1,2,1,0,0,0,2,2,2,1,0,2,0
4342-HFXWS,3023.65,69.7,0,48,0,1,1,1,0,0,2,0,2,2,2,0,1,0,0,0
3545-CNWRG,4889.2,98.35,0,49,0,1,1,1,2,1,0,2,0,0,2,2,0,1,2,0
1785-BPHTP,2289.9,85.45,0,28,1,1,1,1,0,1,0,0,2,0,2,0,0,0,2,0
4989-LIXVT,6503.2,95.9,1,68,1,0,0,1,2,1,0,2,2,0,0,2,0,1,2,0
7315-WYOAW,1313.25,100.75,0,13,1,0,0,1,2,1,0,0,0,2,2,2,0,0,2,0
1173-XZPYF,990.3,89.2,0,11,0,0,0,1,2,1,0,0,2,0,2,0,0,1,2,0
9850-OWRHQ,228.0,74.1,0,3,0,1,0,1,2,1,0,0,0,0,0,0,0,1,1,1
3768-NLUBH,5746.15,100.6,1,57,1,1,0,1,2,1,0,0,2,0,2,2,0,0,2,1
8676-TRMJS,209.1,75.0,0,3,1,0,0,1,2,1,0,0,0,0,0,0,0,0,3,1
2509-TFPJU,1864.2,25.75,0,72,1,1,0,1,2,2,1,1,1,1,1,1,2,0,1,0
9530-GRMJG,5979.7,84.1,0,70,1,1,1,1,2,0,0,2,2,2,2,2,2,1,2,0
6898-RBTLU,3902.45,79.3,0,49,0,1,1,1,2,0,0,2,0,2,2,2,2,0,0,0
5481-NTDOH,7142.5,107.05,1,67,0,1,0,1,2,1,2,0,2,0,2,2,1,1,1,0
2068-WWXQZ,902.0,20.05,0,46,1,0,0,1,0,2,1,1,1,1,1,1,2,0,0,0
7359-SSBJK,4481.0,70.2,1,64,0,0,0,1,0,0,2,2,0,2,2,0,2,1,1,1
2061-VVFST,805.2,19.5,0,37,0,1,0,1,0,2,1,1,1,1,1,1,0,0,0,0
0685-MLYYM,154.85,70.75,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1
